0,SGD_classifier,0.8534201884772752,0.8428493437457014,0.8515750000000001,0.8037446693461788
0,KNeighborsClassifier,0.6608208321595076,0.664872689738828,0.66085,0.5768019418205873
0,LinearSVC,0.9242012405612053,0.9218102867095741,0.9242000000000001,0.9065331810609033
0,ridge_classifier,0.7619053909688412,0.7496840911811247,0.7615,0.7122749044734471
0,ridge_classifier_grid_search,0.7632546245828462,0.7510489806517302,0.7628250000000001,0.7141377466246832
0,DecisionTreeClassifier,0.6938871948569588,0.7171368458428375,0.6939875,0.6616748297838451
0,DecisionTreeClassifier_grid_search,0.937725307099773,0.9361504853466917,0.9380124999999999,0.9255162246050208
0,RandomForestClassifier,0.7247428369014519,0.7524508173994783,0.7277750000000001,0.6941438279486885
0,GaussianNB,0.5995518506428679,0.6206747272018374,0.60015,0.5792257956001933
0,ExtraTreeClassifier,0.711181978468997,0.7616349273354681,0.7058499999999999,0.6422971134120163
0,ExtraTreesClassifier(Ensemble),0.6748383702778813,0.7072203633320955,0.6703875,0.6380449968824867
0,ExtraTreesClassifier_grid_search(Ensemble),0.8556230532124987,0.8561167404912282,0.91035,0.830080350479891
0,MLPClassifier,0.8745228568962865,0.8679731393046086,0.88975,0.8554860569232293
0,MLPClassifier_grid_search,0.8748158871958578,0.8656973515710285,0.8839750000000001,0.8585473615473294
0,KNeighborsClassifier_grid_search,0.8039590268124078,0.8049147763880177,0.8040125,0.7551847734758017
0,PassiveAggressiveClassifier,0.8019855941181963,0.797830781161019,0.8093250000000001,0.7617933486438251
0,PassiveAggressiveClassifier_grid_search,0.8389455366046233,0.8373703729322616,0.844975,0.8151859544363875
0,NearestCentroid,0.36375328179583594,0.3225084712633638,0.36375,0.222161477124855
0,NearestCentroid_grid_search,0.3630598715231124,0.3224059002632579,0.36305,0.2211738195599356
0,QuadraticDiscriminantAnalysis,0.7782163101138473,0.7767831225445377,0.7786249999999999,0.728454870156362
0,QuadraticDiscriminantAnalysis_grid_search,0.865408118323845,0.8650396950942646,0.8656874999999999,0.8341359589281012
0,LinearDiscriminantAnalysis,0.6328083860730256,0.6300246746174238,0.6334375000000001,0.552579829830883
0,LinearDiscriminantAnalysis_grid_search,0.834364489040718,0.8332449947927862,0.8343499999999999,0.7957788330289063
0,RandomForestClassifier_grid_search,0.928264680795151,0.9373346556638229,0.9283250000000001,0.9165745530816041
0,logistic_regression,0.7357596534676297,0.7307517186555981,0.7363624999999999,0.689478185396802
0,logistic_regression_grid_search,0.888205448080609,0.8864713794012822,0.8884875000000001,0.8642619015836402
0,LinearSVC_grid_search,0.9236498235335227,0.9212258788046498,0.9236625,0.9058789044361036
0,GradientBoostingClassifier,0.6579437940995309,0.6787517859169884,0.6581250000000001,0.6184027849348266
0,GradientBoostingClassifier_grid_search,0.9378575679030632,0.9389347672710382,0.9379375,0.9259303276611461
0,ExtraTreeClassifier_grid_search,0.8145617162506775,0.8037871995761691,0.8179624999999999,0.7578706610949254
0,SGD_classifier_grid_search,0.91211669357569,0.9116655487905087,0.9159750000000001,0.8886629150708092
